id_atencion,id_cliente,documento_cliente,fecha_atencion,fecha_proceso,valor_facturado,estado,codigo_cups,canal_ingreso,json_detalle
3144,910,98741359,2025-10-11T19:49:49.594094,2025-10-11,191594.07,PENDIENTE,3844,APP,"{""diagnostico"": ""DX53"", ""medico"": ""Dr. Perez""}"
3145,791,60125131,2025-12-07T19:49:49.594110,2025-12-07,252482.77,Pendiente,4087,APP,"{""diagnostico"": ""DX189"", ""medico"": ""Dr. Gomez""}"
3146,666,14596997,2025-09-26T19:49:49.594126,2025-09-26,333402.71,CERRADA,4620,APP,"{""diagnostico"": ""DX93"", ""medico"": ""Dr. Lopez""}"
3147,161,57682994,2025-11-27T19:49:49.594142,2025-11-27,254396.36,Cancelada,3918,WEB,"{""diagnostico"": ""DX104"", ""medico"": ""Dr. Gomez""}"
3148,1092,73752355,2026-01-31T19:49:49.594158,2026-01-31,190001.93,PENDIENTE,8069,WEB,"{""diagnostico"": ""DX60"", ""medico"": ""Dr. Lopez""}"
3149,320,10660492,2026-02-16T19:49:49.594174,2026-02-16,128471.4,Pendiente,9864,APP,"{""diagnostico"": ""DX172"", ""medico"": ""Dr. Gomez""}"
3150,471,87187631,2025-09-23T19:49:49.594192,2025-09-23,272793.28,cancelada,4332,WEB,"{""diagnostico"": ""DX127"", ""medico"": ""Dr. Lopez""}"
3151,602,14536929,2025-11-19T19:49:49.594212,2025-11-19,264379.31,Cancelada,2185,WEB,"{""diagnostico"": ""DX117"", ""medico"": ""Dr. Lopez""}"
3152,1911,69754065,2026-01-19T19:49:49.594228,2026-01-19,343486.13,CERRADA,3425,WEB,"{""diagnostico"": ""DX148"", ""medico"": ""Dr. Lopez""}"
3153,426,90974253,2026-02-05T19:49:49.594244,2026-02-05,360817.38,cancelada,3616,APP,"{""diagnostico"": ""DX171"", ""medico"": ""Dr. Perez""}"
3154,691,71880663,2025-10-20T19:49:49.594261,2025-10-20,259364.18,ACTIVA,2117,WEB,"{""diagnostico"": ""DX86"", ""medico"": ""Dr. Gomez""}"
3155,1406,98670196,2025-11-22T19:49:49.594278,2025-11-22,288160.89,PENDIENTE,5254,CALL_CENTER,"{""diagnostico"": ""DX131"", ""medico"": ""Dr. Perez""}"
3156,22,78125933,2025-12-09T19:49:49.594295,2025-12-09,379122.51,Cancelada,2172,APP,"{""diagnostico"": ""DX138"", ""medico"": ""Dr. Perez""}"
3157,785,64345465,2025-12-25T19:49:49.594311,2025-12-25,328147.7,Pendiente,6196,WEB,"{""diagnostico"": ""DX67"", ""medico"": ""Dr. Lopez""}"
3158,489,28147067,2025-09-25T19:49:49.594327,2025-09-25,254362.61,Cancelada,3631,WEB,"{""diagnostico"": ""DX87"", ""medico"": ""Dr. Gomez""}"
3159,1749,23285645,2025-10-24T19:49:49.594344,2025-10-24,289235.17,Cancelada,5258,CALL_CENTER,"{""diagnostico"": ""DX109"", ""medico"": ""Dr. Lopez""}"
3160,955,85878789,2026-02-06T19:49:49.594360,2026-02-06,310064.48,Pendiente,3544,CALL_CENTER,"{""diagnostico"": ""DX193"", ""medico"": ""Dr. Lopez""}"
3161,964,80019440,2026-01-23T19:49:49.594377,2026-01-23,379895.52,Cancelada,5883,CALL_CENTER,"{""diagnostico"": ""DX157"", ""medico"": ""Dr. Perez""}"
3162,111,87394060,2025-12-31T19:49:49.594397,2025-12-31,269138.96,ACTIVA,1744,APP,"{""diagnostico"": ""DX174"", ""medico"": ""Dr. Lopez""}"
3163,79,76631165,2026-01-30T19:49:49.594415,2026-01-30,347733.35,ACTIVA,1286,APP,"{""diagnostico"": ""DX66"", ""medico"": ""Dr. Lopez""}"
3164,123,43576751,2026-01-18T19:49:49.594431,2026-01-18,277789.05,CERRADA,1411,WEB,"{""diagnostico"": ""DX4"", ""medico"": ""Dr. Perez""}"
3165,250,88848157,2025-10-09T19:49:49.594447,2025-10-09,274788.85,PENDIENTE,2600,WEB,"{""diagnostico"": ""DX197"", ""medico"": ""Dr. Lopez""}"
3166,1611,40888913,2025-09-21T19:49:49.594463,2025-09-21,-141844.09,cancelada,3382,WEB,"{""diagnostico"": ""DX184"", ""medico"": ""Dr. Gomez""}"
3167,1262,54756698,2025-09-30T19:49:49.594480,2025-09-30,323436.61,ACTIVA,3805,WEB,"{""diagnostico"": ""DX40"", ""medico"": ""Dr. Lopez""}"
3168,1056,86458701,2026-02-10T19:49:49.594496,2026-02-10,42724.49,CERRADA,6850,WEB,"{""diagnostico"": ""DX53"", ""medico"": ""Dr. Gomez""}"
3169,1329,59238980,2025-12-03T19:49:49.594515,2025-12-03,327091.31,ACTIVA,2885,CALL_CENTER,"{""diagnostico"": ""DX183"", ""medico"": ""Dr. Lopez""}"
3170,273,36313603,2025-09-26T19:49:49.594531,2025-09-26,336334.07,cancelada,3248,CALL_CENTER,"{""diagnostico"": ""DX117"", ""medico"": ""Dr. Lopez""}"
3171,1220,98534881,2025-12-31T19:49:49.594548,2025-12-31,283171.27,cancelada,9525,CALL_CENTER,"{""diagnostico"": ""DX77"", ""medico"": ""Dr. Perez""}"
3172,731,57029847,2025-09-27T19:49:49.594564,2025-09-27,270196.19,cancelada,8888,CALL_CENTER,"{""diagnostico"": ""DX138"", ""medico"": ""Dr. Lopez""}"
3173,1744,25068095,2026-02-13T19:49:49.594580,2026-02-13,300777.97,CERRADA,3297,WEB,"{""diagnostico"": ""DX69"", ""medico"": ""Dr. Lopez""}"
3174,661,79037146,2025-08-30T19:49:49.594597,2025-08-30,278016.25,ACTIVA,8371,APP,"{""diagnostico"": ""DX73"", ""medico"": ""Dr. Perez""}"
3175,1270,74118772,2025-11-23T19:49:49.594612,2025-11-23,329291.2,ACTIVA,3841,CALL_CENTER,"{""diagnostico"": ""DX179"", ""medico"": ""Dr. Gomez""}"
3176,1621,10698142,2025-11-21T19:49:49.594629,2025-11-21,347732.66,CERRADA,2271,CALL_CENTER,"{""diagnostico"": ""DX121"", ""medico"": ""Dr. Lopez""}"
3177,1720,62878969,2025-08-25T19:49:49.594645,2025-08-25,189776.75,PENDIENTE,9928,APP,{malformado: true}
3178,2047,89511425,2025-10-21T19:49:49.594659,2025-10-21,280549.26,CERRADA,7266,WEB,"{""diagnostico"": ""DX137"", ""medico"": ""Dr. Perez""}"
3179,1318,45147817,2025-09-10T19:49:49.594675,2025-09-10,211571.77,Pendiente,4702,APP,"{""diagnostico"": ""DX57"", ""medico"": ""Dr. Gomez""}"
3180,1848,99779655,2025-12-05T19:49:49.594691,2025-12-05,150998.5,ACTIVA,6556,CALL_CENTER,"{""diagnostico"": ""DX76"", ""medico"": ""Dr. Lopez""}"
3181,341,81502706,2025-12-07T19:49:49.594709,2025-12-07,322729.57,ACTIVA,2833,APP,"{""diagnostico"": ""DX198"", ""medico"": ""Dr. Lopez""}"
3182,208,63749562,2025-08-28T19:49:49.594726,2025-08-28,443942.61,CERRADA,7436,WEB,"{""diagnostico"": ""DX85"", ""medico"": ""Dr. Lopez""}"
3183,1509,33349809,2025-12-09T19:49:49.594744,2025-12-09,369740.65,CERRADA,7178,WEB,"{""diagnostico"": ""DX28"", ""medico"": ""Dr. Gomez""}"
3184,224,68642110,2025-09-27T19:49:49.594761,2025-09-27,236600.55,ACTIVA,8916,WEB,"{""diagnostico"": ""DX137"", ""medico"": ""Dr. Lopez""}"
3185,297,91228280,2025-12-25T19:49:49.594778,2025-12-25,258664.96,Cancelada,7896,WEB,"{""diagnostico"": ""DX39"", ""medico"": ""Dr. Lopez""}"
3186,1561,96267221,2026-01-01T19:49:49.594794,2026-01-01,60881.61,Pendiente,3287,CALL_CENTER,"{""diagnostico"": ""DX117"", ""medico"": ""Dr. Perez""}"
3187,687,36116718,2025-08-25T19:49:49.594810,2025-08-25,-282755.14,cancelada,2075,APP,"{""diagnostico"": ""DX155"", ""medico"": ""Dr. Gomez""}"
3188,304,68502018,2026-01-29T19:49:49.594827,2026-01-29,228793.98,CERRADA,6237,CALL_CENTER,"{""diagnostico"": ""DX152"", ""medico"": ""Dr. Gomez""}"
3189,1993,93993094,2025-09-15T19:49:49.594843,2025-09-15,354486.37,Cancelada,8389,WEB,"{""diagnostico"": ""DX37"", ""medico"": ""Dr. Perez""}"
3190,338,50394577,2025-11-27T19:49:49.594859,2025-11-27,114817.17,ACTIVA,4810,CALL_CENTER,"{""diagnostico"": ""DX22"", ""medico"": ""Dr. Lopez""}"
3191,913,55400635,2026-02-11T19:49:49.594874,2026-02-11,135014.92,ACTIVA,8768,CALL_CENTER,"{""diagnostico"": ""DX15"", ""medico"": ""Dr. Gomez""}"
3192,1040,10348097,2025-09-25T19:49:49.594890,2025-09-25,69955.82,Cancelada,2639,CALL_CENTER,"{""diagnostico"": ""DX98"", ""medico"": ""Dr. Gomez""}"
3193,747,22292210,2025-09-17T19:49:49.594906,2025-09-17,220505.72,CERRADA,9459,WEB,"{""diagnostico"": ""DX168"", ""medico"": ""Dr. Lopez""}"
3194,2060,97271829,2025-12-19T19:49:49.594924,2025-12-19,289186.14,PENDIENTE,4888,CALL_CENTER,"{""diagnostico"": ""DX106"", ""medico"": ""Dr. Perez""}"
3195,178,86449945,2026-02-26T19:49:49.594941,2026-02-26,286226.75,cancelada,7019,CALL_CENTER,"{""diagnostico"": ""DX101"", ""medico"": ""Dr. Lopez""}"
3196,486,19048129,2026-02-02T19:49:49.594957,2026-02-02,308464.53,PENDIENTE,2336,CALL_CENTER,"{""diagnostico"": ""DX130"", ""medico"": ""Dr. Perez""}"
3197,407,86141816,2025-10-02T19:49:49.594973,2025-10-02,296174.31,cancelada,9652,CALL_CENTER,"{""diagnostico"": ""DX58"", ""medico"": ""Dr. Gomez""}"
3198,1668,77605435,2026-01-14T19:49:49.594989,2026-01-14,272255.93,cancelada,4517,WEB,"{""diagnostico"": ""DX178"", ""medico"": ""Dr. Lopez""}"
3199,707,90404632,2025-11-19T19:49:49.595009,2025-11-19,271227.86,Cancelada,4960,APP,"{""diagnostico"": ""DX69"", ""medico"": ""Dr. Perez""}"
3200,957,37091673,2026-02-15T19:49:49.595025,2026-02-15,353636.36,cancelada,4967,CALL_CENTER,"{""diagnostico"": ""DX106"", ""medico"": ""Dr. Perez""}"
3201,74,99490093,2025-12-04T19:49:49.595041,2025-12-04,332801.24,ACTIVA,4888,CALL_CENTER,"{""diagnostico"": ""DX24"", ""medico"": ""Dr. Lopez""}"
3202,1580,18845602,2025-09-29T19:49:49.595056,2025-09-29,-331827.85,PENDIENTE,3033,WEB,"{""diagnostico"": ""DX153"", ""medico"": ""Dr. Gomez""}"
3203,1166,11480996,2026-01-05T19:49:49.595075,2026-01-05,257348.02,cancelada,9828,CALL_CENTER,{malformado: true}
3204,230,54135203,2026-01-08T19:49:49.595092,2026-01-08,285508.96,CERRADA,1868,APP,"{""diagnostico"": ""DX186"", ""medico"": ""Dr. Perez""}"
3205,1819,10166416,2026-02-28T19:49:49.595107,2026-02-28,457871.53,CERRADA,5109,APP,"{""diagnostico"": ""DX112"", ""medico"": ""Dr. Perez""}"
3206,519,86907111,2025-12-13T19:49:49.595124,2025-12-13,209586.23,PENDIENTE,6057,APP,"{""diagnostico"": ""DX144"", ""medico"": ""Dr. Gomez""}"
3207,287,28521524,2025-10-25T19:49:49.595139,2025-10-25,274755.23,ACTIVA,9152,WEB,"{""diagnostico"": ""DX56"", ""medico"": ""Dr. Lopez""}"
3208,2091,30170607,2025-12-18T19:49:49.595154,2025-12-18,210876.05,Cancelada,1143,APP,"{""diagnostico"": ""DX49"", ""medico"": ""Dr. Perez""}"
3209,1123,42486803,2025-08-26T19:49:49.595171,2025-08-26,397027.69,CERRADA,8203,WEB,"{""diagnostico"": ""DX28"", ""medico"": ""Dr. Perez""}"
3210,318,86601687,2025-10-02T19:49:49.595187,2025-10-02,341203.94,cancelada,8917,CALL_CENTER,"{""diagnostico"": ""DX13"", ""medico"": ""Dr. Lopez""}"
3211,414,60304352,2025-10-29T19:49:49.595203,2025-10-29,84222.57,Cancelada,8206,APP,"{""diagnostico"": ""DX154"", ""medico"": ""Dr. Lopez""}"
3212,621,57985939,2025-12-31T19:49:49.595219,2025-12-31,-233996.85,ACTIVA,2195,WEB,"{""diagnostico"": ""DX177"", ""medico"": ""Dr. Lopez""}"
3213,508,89034077,2025-10-04T19:49:49.595235,2025-10-04,-336635.22,CERRADA,8564,APP,"{""diagnostico"": ""DX129"", ""medico"": ""Dr. Perez""}"
3214,1874,75105407,2026-01-21T19:49:49.595251,2026-01-21,253783.51,PENDIENTE,6514,WEB,"{""diagnostico"": ""DX127"", ""medico"": ""Dr. Gomez""}"
3215,1578,71474183,2025-11-29T19:49:49.595267,2025-11-29,182556.63,PENDIENTE,8508,CALL_CENTER,"{""diagnostico"": ""DX92"", ""medico"": ""Dr. Lopez""}"
3216,665,13420093,2025-09-14T19:49:49.595283,2025-09-14,312110.64,cancelada,5732,WEB,"{""diagnostico"": ""DX5"", ""medico"": ""Dr. Lopez""}"
3217,515,19430358,2025-09-18T19:49:49.595299,2025-09-18,-351573.47,Pendiente,9532,CALL_CENTER,"{""diagnostico"": ""DX195"", ""medico"": ""Dr. Lopez""}"
3218,1485,60849304,2025-10-17T19:49:49.595320,2025-10-17,1793.17,cancelada,6670,WEB,"{""diagnostico"": ""DX133"", ""medico"": ""Dr. Lopez""}"
3219,2053,38479381,2025-10-17T19:49:49.595337,2025-10-17,273730.24,Pendiente,1530,CALL_CENTER,"{""diagnostico"": ""DX54"", ""medico"": ""Dr. Perez""}"
3220,1860,89208128,2026-01-28T19:49:49.595355,2026-01-28,296835.34,Pendiente,2067,CALL_CENTER,"{""diagnostico"": ""DX150"", ""medico"": ""Dr. Perez""}"
3221,728,99449956,2026-02-21T19:49:49.595371,2026-02-21,218871.02,Pendiente,9462,APP,{malformado: true}
3222,1798,55076387,2026-03-01T19:49:49.595386,2026-03-01,243329.3,PENDIENTE,3177,APP,"{""diagnostico"": ""DX20"", ""medico"": ""Dr. Lopez""}"
3223,838,69455272,2026-02-28T19:49:49.595402,2026-02-28,224341.4,ACTIVA,2650,WEB,"{""diagnostico"": ""DX192"", ""medico"": ""Dr. Gomez""}"
3224,319,90207277,2026-03-01T19:49:49.595418,2026-03-01,-207474.92,PENDIENTE,1362,CALL_CENTER,"{""diagnostico"": ""DX25"", ""medico"": ""Dr. Perez""}"
3225,650,50402215,2025-08-29T19:49:49.595435,2025-08-29,256763.61,ACTIVA,6297,WEB,"{""diagnostico"": ""DX76"", ""medico"": ""Dr. Lopez""}"
3226,766,47503851,2026-03-01T19:49:49.595453,2026-03-01,234014.54,ACTIVA,6955,WEB,"{""diagnostico"": ""DX148"", ""medico"": ""Dr. Lopez""}"
3227,1153,97975612,2025-10-27T19:49:49.595469,2025-10-27,128985.23,Pendiente,2128,CALL_CENTER,"{""diagnostico"": ""DX149"", ""medico"": ""Dr. Lopez""}"
3228,466,45044632,2025-09-22T19:49:49.595492,2025-09-22,292767.9,Cancelada,8574,CALL_CENTER,"{""diagnostico"": ""DX134"", ""medico"": ""Dr. Gomez""}"
3229,1382,43251651,2025-09-20T19:49:49.595508,2025-09-20,157161.14,Cancelada,8529,WEB,"{""diagnostico"": ""DX148"", ""medico"": ""Dr. Perez""}"
3230,1686,95528192,2025-11-27T19:49:49.595524,2025-11-27,326189.65,Pendiente,8058,WEB,"{""diagnostico"": ""DX62"", ""medico"": ""Dr. Lopez""}"
3231,542,52724145,2025-10-24T19:49:49.595540,2025-10-24,136355.44,CERRADA,3962,APP,"{""diagnostico"": ""DX150"", ""medico"": ""Dr. Lopez""}"
3232,1500,30762927,2025-09-21T19:49:49.595557,2025-09-21,239764.29,cancelada,4966,CALL_CENTER,"{""diagnostico"": ""DX129"", ""medico"": ""Dr. Lopez""}"
3233,917,46272787,2025-09-21T19:49:49.595573,2025-09-21,203202.75,Pendiente,6658,APP,"{""diagnostico"": ""DX172"", ""medico"": ""Dr. Gomez""}"
3234,1002,70791507,2025-08-25T19:49:49.595589,2025-08-25,348050.99,Pendiente,7963,WEB,"{""diagnostico"": ""DX165"", ""medico"": ""Dr. Gomez""}"
3235,1611,70045711,2025-11-30T19:49:49.595605,2025-11-30,267944.19,Pendiente,4032,CALL_CENTER,"{""diagnostico"": ""DX140"", ""medico"": ""Dr. Perez""}"
3236,29,49670558,2025-12-05T19:49:49.595623,2025-12-05,-173893.44,PENDIENTE,6518,WEB,"{""diagnostico"": ""DX96"", ""medico"": ""Dr. Lopez""}"
3237,100,94910097,2025-10-05T19:49:49.595640,2025-10-05,143948.85,Pendiente,4709,WEB,"{""diagnostico"": ""DX194"", ""medico"": ""Dr. Lopez""}"
3238,1031,34099323,2025-09-20T19:49:49.595657,2025-09-20,151358.92,Cancelada,5209,WEB,"{""diagnostico"": ""DX124"", ""medico"": ""Dr. Perez""}"
3239,1620,61914219,2025-12-09T19:49:49.595673,2025-12-09,11759.91,PENDIENTE,8995,APP,"{""diagnostico"": ""DX93"", ""medico"": ""Dr. Gomez""}"
3240,1126,59643686,2026-02-06T19:49:49.595699,2026-02-06,217275.09,Pendiente,5189,APP,"{""diagnostico"": ""DX109"", ""medico"": ""Dr. Lopez""}"
3241,576,68105643,2026-02-26T19:49:49.595716,2026-02-26,111202.64,Cancelada,6171,CALL_CENTER,"{""diagnostico"": ""DX81"", ""medico"": ""Dr. Gomez""}"
3242,2048,88895340,2026-01-27T19:49:49.595732,2026-01-27,329697.46,CERRADA,4860,APP,"{""diagnostico"": ""DX190"", ""medico"": ""Dr. Gomez""}"
3243,1515,46165990,2026-02-06T19:49:49.595749,2026-02-06,281276.42,ACTIVA,4639,WEB,{malformado: true}
3244,1550,17392716,2025-09-05T19:49:49.595763,2025-09-05,468882.43,PENDIENTE,3816,CALL_CENTER,"{""diagnostico"": ""DX101"", ""medico"": ""Dr. Perez""}"
3245,408,72822042,2026-01-24T19:49:49.595779,2026-01-24,311250.66,cancelada,4683,WEB,"{""diagnostico"": ""DX3"", ""medico"": ""Dr. Perez""}"
3246,625,15026533,2025-11-12T19:49:49.595795,2025-11-12,298942.29,Cancelada,9459,CALL_CENTER,"{""diagnostico"": ""DX143"", ""medico"": ""Dr. Perez""}"
3247,2031,87928648,2026-01-29T19:49:49.595814,2026-01-29,-553463.87,cancelada,6930,WEB,"{""diagnostico"": ""DX177"", ""medico"": ""Dr. Perez""}"
3248,899,70310562,2025-09-26T19:49:49.595831,2025-09-26,222138.39,CERRADA,8284,WEB,"{""diagnostico"": ""DX85"", ""medico"": ""Dr. Lopez""}"
3249,688,56016628,2025-09-16T19:49:49.595847,2025-09-16,286296.89,ACTIVA,9395,WEB,"{""diagnostico"": ""DX85"", ""medico"": ""Dr. Gomez""}"
3250,727,79283112,2025-11-17T19:49:49.595882,2025-11-17,331023.31,cancelada,8011,WEB,"{""diagnostico"": ""DX93"", ""medico"": ""Dr. Lopez""}"
3251,1605,76178448,2025-11-16T19:49:49.595899,2025-11-16,-200327.26,CERRADA,9432,WEB,"{""diagnostico"": ""DX100"", ""medico"": ""Dr. Perez""}"
3252,1911,22680098,2026-01-30T19:49:49.595916,2026-01-30,188230.64,Pendiente,1854,APP,"{""diagnostico"": ""DX109"", ""medico"": ""Dr. Lopez""}"
3253,1106,89648806,2026-01-12T19:49:49.595931,2026-01-12,265484.25,Pendiente,2132,APP,"{""diagnostico"": ""DX126"", ""medico"": ""Dr. Lopez""}"
3254,2080,85755625,2025-09-06T19:49:49.595951,2025-09-06,358232.79,cancelada,1834,CALL_CENTER,"{""diagnostico"": ""DX123"", ""medico"": ""Dr. Perez""}"
3255,89,11512618,2026-01-01T19:49:49.595968,2026-01-01,304912.02,Pendiente,5238,APP,"{""diagnostico"": ""DX61"", ""medico"": ""Dr. Gomez""}"
3256,207,25917243,2026-02-25T19:49:49.595985,2026-02-25,280790.75,Cancelada,2860,CALL_CENTER,{malformado: true}
3257,1174,21980956,2026-02-17T19:49:49.596000,2026-02-17,185842.95,cancelada,3127,WEB,"{""diagnostico"": ""DX110"", ""medico"": ""Dr. Lopez""}"
3258,1892,66501965,2026-02-13T19:49:49.596016,2026-02-13,169604.32,ACTIVA,2813,WEB,"{""diagnostico"": ""DX148"", ""medico"": ""Dr. Gomez""}"
3259,232,63977392,2025-10-16T19:49:49.596031,2025-10-16,197145.77,Cancelada,9591,APP,"{""diagnostico"": ""DX70"", ""medico"": ""Dr. Gomez""}"
3260,986,35318820,2026-02-16T19:49:49.596047,2026-02-16,235447.49,Pendiente,3096,APP,"{""diagnostico"": ""DX184"", ""medico"": ""Dr. Perez""}"
3261,206,72745301,2026-01-11T19:49:49.596063,2026-01-11,113921.32,Cancelada,6605,CALL_CENTER,"{""diagnostico"": ""DX199"", ""medico"": ""Dr. Lopez""}"
3262,433,45793111,2025-08-29T19:49:49.596079,2025-08-29,212756.41,cancelada,6238,CALL_CENTER,"{""diagnostico"": ""DX121"", ""medico"": ""Dr. Lopez""}"
3263,1818,76089282,2025-10-06T19:49:49.596096,2025-10-06,233897.93,Pendiente,3315,CALL_CENTER,"{""diagnostico"": ""DX139"", ""medico"": ""Dr. Gomez""}"
3264,878,28266125,2025-09-16T19:49:49.596112,2025-09-16,270795.22,CERRADA,2003,APP,"{""diagnostico"": ""DX160"", ""medico"": ""Dr. Gomez""}"
3265,155,38973406,2025-11-21T19:49:49.596127,2025-11-21,140223.8,cancelada,5498,CALL_CENTER,"{""diagnostico"": ""DX163"", ""medico"": ""Dr. Lopez""}"
3266,1172,98641109,2026-02-02T19:49:49.596143,2026-02-02,69682.26,cancelada,5715,WEB,"{""diagnostico"": ""DX3"", ""medico"": ""Dr. Gomez""}"
3267,1466,37987388,2025-09-01T19:49:49.596160,2025-09-01,324867.19,PENDIENTE,4865,APP,"{""diagnostico"": ""DX62"", ""medico"": ""Dr. Gomez""}"
3268,453,31666881,2025-08-29T19:49:49.596177,2025-08-29,314959.05,cancelada,6947,CALL_CENTER,"{""diagnostico"": ""DX148"", ""medico"": ""Dr. Gomez""}"
3269,575,25240547,2025-09-04T19:49:49.596193,2025-09-04,262724.26,Cancelada,8798,APP,"{""diagnostico"": ""DX167"", ""medico"": ""Dr. Gomez""}"
3270,111,22638969,2025-09-30T19:49:49.596209,2025-09-30,328004.62,PENDIENTE,4313,WEB,"{""diagnostico"": ""DX149"", ""medico"": ""Dr. Lopez""}"
3271,682,67116462,2026-03-01T19:49:49.596227,2026-03-01,203931.84,cancelada,1870,WEB,{malformado: true}
3272,1443,73891714,2025-12-30T19:49:49.596245,2025-12-30,389149.77,cancelada,6477,APP,"{""diagnostico"": ""DX73"", ""medico"": ""Dr. Gomez""}"
3273,1172,32684218,2025-11-17T19:49:49.596261,2025-11-17,242059.21,Cancelada,3864,WEB,"{""diagnostico"": ""DX48"", ""medico"": ""Dr. Lopez""}"
3274,1950,70147641,2025-10-08T19:49:49.596277,2025-10-08,361459.69,Pendiente,9638,APP,"{""diagnostico"": ""DX70"", ""medico"": ""Dr. Gomez""}"
3275,783,54665757,2026-03-01T19:49:49.596293,2026-03-01,189066.31,Cancelada,5626,CALL_CENTER,"{""diagnostico"": ""DX125"", ""medico"": ""Dr. Lopez""}"
3276,119,16293748,2025-12-28T19:49:49.596310,2025-12-28,234424.26,Cancelada,3104,WEB,"{""diagnostico"": ""DX66"", ""medico"": ""Dr. Gomez""}"
3277,1068,78139457,2026-02-18T19:49:49.596326,2026-02-18,203867.02,ACTIVA,2280,APP,"{""diagnostico"": ""DX139"", ""medico"": ""Dr. Perez""}"
3278,2041,58379715,2025-08-28T19:49:49.596342,2025-08-28,356438.37,Pendiente,4432,WEB,"{""diagnostico"": ""DX28"", ""medico"": ""Dr. Gomez""}"
3279,763,22197976,2025-11-28T19:49:49.596359,2025-11-28,153895.56,PENDIENTE,9653,APP,"{""diagnostico"": ""DX22"", ""medico"": ""Dr. Lopez""}"
3280,380,29452454,2025-10-08T19:49:49.596376,2025-10-08,200533.58,PENDIENTE,3983,WEB,"{""diagnostico"": ""DX79"", ""medico"": ""Dr. Perez""}"
3281,1410,71955322,2025-09-28T19:49:49.596393,2025-09-28,407260.01,cancelada,7063,WEB,"{""diagnostico"": ""DX52"", ""medico"": ""Dr. Lopez""}"
3282,1918,90373643,2025-10-06T19:49:49.596409,2025-10-06,219293.88,Cancelada,8661,CALL_CENTER,"{""diagnostico"": ""DX73"", ""medico"": ""Dr. Gomez""}"
3283,1991,85452238,2026-02-28T19:49:49.596425,2026-02-28,172485.44,Pendiente,2586,WEB,"{""diagnostico"": ""DX78"", ""medico"": ""Dr. Perez""}"
3284,1140,82315954,2026-01-06T19:49:49.596444,2026-01-06,92663.09,cancelada,1841,CALL_CENTER,"{""diagnostico"": ""DX36"", ""medico"": ""Dr. Gomez""}"
3285,492,29109726,2025-12-31T19:49:49.596462,2025-12-31,-168933.54,ACTIVA,3272,APP,"{""diagnostico"": ""DX193"", ""medico"": ""Dr. Gomez""}"
3286,2046,44415561,2025-12-12T19:49:49.596478,2025-12-12,439376.13,CERRADA,2071,WEB,"{""diagnostico"": ""DX103"", ""medico"": ""Dr. Lopez""}"
3287,737,31157455,2025-12-06T19:49:49.596494,2025-12-06,309288.48,Pendiente,7156,CALL_CENTER,"{""diagnostico"": ""DX10"", ""medico"": ""Dr. Gomez""}"
3288,445,80055235,2026-01-03T19:49:49.596511,2026-01-03,212225.98,ACTIVA,2619,WEB,"{""diagnostico"": ""DX84"", ""medico"": ""Dr. Perez""}"
3289,598,95106070,2025-09-26T19:49:49.596552,2025-09-26,179099.34,Pendiente,1797,CALL_CENTER,"{""diagnostico"": ""DX43"", ""medico"": ""Dr. Lopez""}"
3290,835,75211084,2025-08-30T19:49:49.596575,2025-08-30,48064.14,ACTIVA,4684,CALL_CENTER,"{""diagnostico"": ""DX24"", ""medico"": ""Dr. Lopez""}"
3291,8,75167469,2025-09-11T19:49:49.596596,2025-09-11,262303.48,ACTIVA,2160,WEB,"{""diagnostico"": ""DX102"", ""medico"": ""Dr. Perez""}"
3292,649,12908003,2025-09-19T19:49:49.596614,2025-09-19,245143.36,PENDIENTE,2527,APP,"{""diagnostico"": ""DX93"", ""medico"": ""Dr. Perez""}"
3293,1914,26374337,2025-11-12T19:49:49.596631,2025-11-12,85552.37,ACTIVA,9697,WEB,"{""diagnostico"": ""DX67"", ""medico"": ""Dr. Perez""}"
3294,155,48017506,2025-11-16T19:49:49.596648,2025-11-16,140114.45,ACTIVA,3855,WEB,{malformado: true}
3295,1675,77602305,2025-09-16T19:49:49.596663,2025-09-16,244520.26,CERRADA,5433,WEB,"{""diagnostico"": ""DX57"", ""medico"": ""Dr. Gomez""}"
3296,1828,28699004,2025-12-04T19:49:49.596681,2025-12-04,267127.91,PENDIENTE,9276,APP,"{""diagnostico"": ""DX119"", ""medico"": ""Dr. Gomez""}"
3297,737,15706665,2025-10-05T19:49:49.596698,2025-10-05,298314.22,Pendiente,5386,WEB,"{""diagnostico"": ""DX135"", ""medico"": ""Dr. Perez""}"
3298,1826,71856796,2025-11-19T19:49:49.596715,2025-11-19,398917.13,CERRADA,1026,APP,"{""diagnostico"": ""DX117"", ""medico"": ""Dr. Gomez""}"
3299,2061,98143580,2026-01-19T19:49:49.596732,2026-01-19,148884.07,ACTIVA,1466,CALL_CENTER,"{""diagnostico"": ""DX21"", ""medico"": ""Dr. Perez""}"
3300,1249,79090059,2025-10-12T19:49:49.596749,2025-10-12,223400.97,Cancelada,4777,CALL_CENTER,"{""diagnostico"": ""DX106"", ""medico"": ""Dr. Lopez""}"
